project_id,asset_class,database,sector_code,country,region,invest_usd,tier,supplying_sector,spend_M$,GHG_tCO2e,Employment_FTE,Water_1000m3,ValueAdded_M$,Energy_TJ,NOx_t
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Transport_Logistics,0.00693,0.941,0.049,0.00311,0.00416,0.01048,0.01319
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Health_Social,0.00586,0.586,0.068,0.00409,0.0041,0.0038,0.00159
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Agriculture,0.00234,0.292,0.035,0.00794,0.00178,0.00472,0.00143
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Mining_Extraction,0.01271,2.84,0.056,0.01757,0.00712,0.04117,0.0121
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Water_Waste,0.00421,0.308,0.036,0.02694,0.00291,0.00364,0.00143
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,2,Construction,0.0022,0.367,0.019,0.00128,0.00106,0.00286,0.0012
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,2,Energy_Utilities,0.00425,0.369,0.013,0.00426,0.00272,0.02598,0.00433
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,2,Manufacturing,0.00688,2.009,0.035,0.0083,0.00289,0.01586,0.00562
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,2,Transport_Logistics,0.00305,0.414,0.022,0.00137,0.00183,0.0046,0.0058
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,2,Health_Social,0.00247,0.247,0.028,0.00172,0.00173,0.0016,0.00067
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,2,Agriculture,0.00126,0.158,0.019,0.00429,0.00096,0.00255,0.00077
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,2,Mining_Extraction,0.0058,1.296,0.026,0.00802,0.00325,0.01879,0.00552
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,2,Water_Waste,0.00171,0.125,0.014,0.01093,0.00118,0.00148,0.00058
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,3,Construction,0.00105,0.175,0.009,0.00061,0.0005,0.00136,0.00057
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,3,Energy_Utilities,0.00195,0.17,0.006,0.00196,0.00125,0.01194,0.00199
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,3,Manufacturing,0.0032,0.935,0.016,0.00386,0.00135,0.00738,0.00261
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,3,Transport_Logistics,0.00141,0.192,0.01,0.00064,0.00085,0.00214,0.00269
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,3,Health_Social,0.00113,0.113,0.013,0.00079,0.00079,0.00073,0.00031
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,3,Agriculture,0.0006,0.075,0.009,0.00204,0.00046,0.00121,0.00037
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,3,Mining_Extraction,0.00274,0.612,0.012,0.00379,0.00153,0.00887,0.00261
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,3,Water_Waste,0.00078,0.057,0.007,0.00499,0.00054,0.00067,0.00027
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,4,Construction,0.00049,0.081,0.004,0.00028,0.00023,0.00063,0.00027
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,4,Energy_Utilities,0.00091,0.079,0.003,0.00091,0.00058,0.00556,0.00093
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,4,Manufacturing,0.0015,0.437,0.008,0.00181,0.00063,0.00345,0.00122
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,4,Transport_Logistics,0.00066,0.09,0.005,0.0003,0.0004,0.001,0.00126
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,4,Health_Social,0.00052,0.052,0.006,0.00037,0.00037,0.00034,0.00014
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,4,Agriculture,0.00028,0.035,0.004,0.00095,0.00021,0.00057,0.00017
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,4,Mining_Extraction,0.00128,0.285,0.006,0.00177,0.00072,0.00414,0.00122
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,4,Water_Waste,0.00036,0.027,0.003,0.00232,0.00025,0.00031,0.00012
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,5,Construction,0.00023,0.038,0.002,0.00013,0.00011,0.0003,0.00012
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,5,Energy_Utilities,0.00042,0.037,0.001,0.00043,0.00027,0.0026,0.00043
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,5,Manufacturing,0.0007,0.204,0.004,0.00084,0.00029,0.00161,0.00057
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,5,Transport_Logistics,0.00031,0.042,0.002,0.00014,0.00018,0.00047,0.00059
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,5,Health_Social,0.00024,0.024,0.003,0.00017,0.00017,0.00016,7e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,5,Agriculture,0.00013,0.016,0.002,0.00044,0.0001,0.00026,8e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,5,Mining_Extraction,0.0006,0.133,0.003,0.00082,0.00033,0.00193,0.00057
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,5,Water_Waste,0.00017,0.012,0.001,0.00108,0.00012,0.00015,6e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,0,Construction,0.00972,1.618,0.083,0.00566,0.00467,0.0126,0.00529
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,0,Energy_Utilities,0.03402,2.958,0.107,0.03413,0.02177,0.2082,0.0347
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,0,Manufacturing,0.01458,4.255,0.074,0.01757,0.00612,0.03359,0.0119
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,0,Transport_Logistics,0.01944,2.64,0.138,0.00873,0.01166,0.02939,0.03701
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,0,Health_Social,0.00778,0.778,0.09,0.00543,0.00544,0.00504,0.00212
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,0,Agriculture,0.00097,0.121,0.015,0.0033,0.00074,0.00196,0.00059
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,0,Mining_Extraction,0.00486,1.086,0.022,0.00672,0.00272,0.01575,0.00463
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,0,Water_Waste,0.00583,0.427,0.049,0.03728,0.00402,0.00504,0.00198
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Construction,0.00308,0.513,0.026,0.00179,0.00148,0.00399,0.00168
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Energy_Utilities,0.00675,0.587,0.021,0.00678,0.00432,0.04133,0.00689
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Manufacturing,0.00954,2.785,0.048,0.0115,0.00401,0.02199,0.00779
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Transport_Logistics,0.0048,0.651,0.034,0.00216,0.00288,0.00725,0.00913
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Health_Social,0.00406,0.406,0.047,0.00283,0.00284,0.00263,0.0011
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Agriculture,0.00162,0.202,0.024,0.0055,0.00123,0.00326,0.00099
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Mining_Extraction,0.0088,1.966,0.039,0.01216,0.00493,0.0285,0.00837
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Water_Waste,0.00292,0.213,0.025,0.01865,0.00201,0.00252,0.00099
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,2,Construction,0.00153,0.254,0.013,0.00089,0.00073,0.00198,0.00083
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,2,Energy_Utilities,0.00294,0.256,0.009,0.00295,0.00188,0.01799,0.003
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,2,Manufacturing,0.00477,1.391,0.024,0.00574,0.002,0.01098,0.00389
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,2,Transport_Logistics,0.00211,0.286,0.015,0.00095,0.00126,0.00319,0.00401
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,2,Health_Social,0.00171,0.171,0.02,0.00119,0.0012,0.00111,0.00047
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,2,Agriculture,0.00087,0.109,0.013,0.00297,0.00066,0.00176,0.00054
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,2,Mining_Extraction,0.00401,0.897,0.018,0.00555,0.00225,0.01301,0.00382
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,2,Water_Waste,0.00118,0.087,0.01,0.00756,0.00082,0.00102,0.0004
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,3,Construction,0.00073,0.121,0.006,0.00042,0.00035,0.00094,0.0004
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,3,Energy_Utilities,0.00135,0.117,0.004,0.00135,0.00086,0.00826,0.00138
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,3,Manufacturing,0.00222,0.647,0.011,0.00267,0.00093,0.00511,0.00181
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,3,Transport_Logistics,0.00098,0.133,0.007,0.00044,0.00059,0.00148,0.00186
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,3,Health_Social,0.00078,0.078,0.009,0.00055,0.00055,0.00051,0.00021
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,3,Agriculture,0.00042,0.052,0.006,0.00141,0.00032,0.00084,0.00025
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,3,Mining_Extraction,0.0019,0.424,0.008,0.00262,0.00106,0.00614,0.00181
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,3,Water_Waste,0.00054,0.04,0.005,0.00345,0.00037,0.00047,0.00018
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,4,Construction,0.00034,0.056,0.003,0.0002,0.00016,0.00044,0.00018
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,4,Energy_Utilities,0.00063,0.055,0.002,0.00063,0.0004,0.00385,0.00064
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,4,Manufacturing,0.00104,0.303,0.005,0.00125,0.00044,0.00239,0.00085
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,4,Transport_Logistics,0.00046,0.062,0.003,0.00021,0.00027,0.00069,0.00087
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,4,Health_Social,0.00036,0.036,0.004,0.00025,0.00025,0.00024,0.0001
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,4,Agriculture,0.00019,0.024,0.003,0.00066,0.00015,0.00039,0.00012
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,4,Mining_Extraction,0.00088,0.198,0.004,0.00122,0.0005,0.00286,0.00084
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,4,Water_Waste,0.00025,0.018,0.002,0.0016,0.00017,0.00022,9e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,5,Construction,0.00016,0.026,0.001,9e-05,8e-05,0.00021,9e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,5,Energy_Utilities,0.00029,0.026,0.001,0.00029,0.00019,0.0018,0.0003
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,5,Manufacturing,0.00048,0.141,0.002,0.00058,0.0002,0.00112,0.0004
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,5,Transport_Logistics,0.00021,0.029,0.002,0.0001,0.00013,0.00032,0.00041
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,5,Health_Social,0.00017,0.017,0.002,0.00012,0.00012,0.00011,5e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,5,Agriculture,9e-05,0.011,0.001,0.00031,7e-05,0.00018,6e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,5,Mining_Extraction,0.00041,0.092,0.002,0.00057,0.00023,0.00134,0.00039
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,5,Water_Waste,0.00012,0.009,0.001,0.00075,8e-05,0.0001,4e-05
