project_id,asset_class,database,sector_code,country,region,invest_usd,supplying_sector,sourcing_country,trade_share,spend_M$,GHG_tCO2e,Employment_FTE,Water_1000m3,ValueAdded_M$,Energy_TJ,NOx_t,model_label,scenario,year,adj_ratio_ghg,adj_ratio_employment,adj_ratio_water,adj_ratio_va,GHG_adj_tCO2e,Employment_adj_FTE,Water_adj_1000m3,ValueAdded_adj_M$,tier_label,tier,sourcing_region,sourcing_share,tier_range
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP1-1.9,2025.0,0.8195,1.044,0.7175864845120605,1.044,0.0991595,0.016704,0.0006314761063706133,0.00051156,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP1-1.9,2030.0,0.5739,1.116,0.4919753346548843,1.116,0.06944189999999999,0.017856,0.0004329382944962982,0.00054684,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP1-1.9,2040.0,0.0084,1.2707,0.10019828197916758,1.2707,0.0010164,0.0203312,8.817448814166747e-05,0.000622643,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP2-4.5,2025.0,0.7991,0.992,0.8012563629915217,0.992,0.0966911,0.015872,0.0007051055994325391,0.00048607999999999995,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP2-4.5,2030.0,0.5356,1.0815,0.5869932431209504,1.0815,0.06480759999999999,0.017304,0.0005165540539464363,0.0005299349999999999,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP2-4.5,2040.0,0.2094,1.1925,0.29980542235783236,1.1925,0.0253374,0.01908,0.00026382877167489247,0.0005843249999999999,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP3-7.0,2025.0,0.7344,0.956,0.8322261366991318,0.956,0.08886240000000001,0.015295999999999999,0.000732359000295236,0.00046844,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP3-7.0,2030.0,0.5482,0.96,0.739887979973392,0.96,0.0663322,0.01536,0.000651101422376585,0.00047039999999999994,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP3-7.0,2040.0,0.2123,1.126,0.3819105953467571,1.126,0.025688299999999997,0.018015999999999997,0.00033608132390514626,0.0005517399999999999,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP4-6.0,2025.0,0.8055,1.012,0.7781479108872102,1.012,0.0974655,0.016192,0.000684770161580745,0.00049588,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP4-6.0,2030.0,0.5226,1.1017,0.5507711908453141,1.1017,0.06323459999999999,0.0176272,0.00048467864794387645,0.000539833,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP4-6.0,2040.0,0.1957,1.2056,0.2767564205409758,1.2056,0.0236797,0.0192896,0.00024354565007605873,0.000590744,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP5-8.5,2025.0,0.7158,0.94,0.847775839327884,0.94,0.0866118,0.01504,0.000746042738608538,0.0004606,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP5-8.5,2030.0,0.8557,0.944,0.8729124329645663,0.944,0.1035397,0.015104,0.0007681629410088184,0.00046255999999999994,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00069,0.121,0.016,0.00088,0.00049,,,OSeMOSYS,SSP5-8.5,2040.0,0.391,1.1212,0.4662971288312052,1.1212,0.047311,0.0179392,0.0004103414733714606,0.0005493879999999999,tier1,1.0,Asia,0.1185,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP1-1.9,2025.0,0.7833,1.1471,0.6078663855501878,1.1471,0.015666,0.0022942,8.510129397702629e-05,0.000103239,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP1-1.9,2030.0,0.5659,1.184,0.45992613971530133,1.184,0.011318,0.002368,6.438965956014218e-05,0.00010656,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP1-1.9,2040.0,0.1132,1.2534,0.15988286611186275,1.2534,0.002264,0.0025068,2.2383601255660784e-05,0.00011280600000000002,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP2-4.5,2025.0,1.0254,1.088,0.7917047314628838,1.088,0.020508000000000002,0.0021760000000000004,0.00011083866240480372,9.792000000000001e-05,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP2-4.5,2030.0,0.7518,1.137,0.6028953194657325,1.137,0.015036,0.002274,8.440534472520254e-05,0.00010233,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP2-4.5,2040.0,0.3665,1.2065,0.3364264164875368,1.2065,0.00733,0.0024129999999999998,4.7099698308255144e-05,0.000108585,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP3-7.0,2025.0,1.1159,1.065,0.8613688492124596,1.065,0.022317999999999998,0.00213,0.00012059163888974433,9.585e-05,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP3-7.0,2030.0,0.7887,1.1253,0.6336921957863778,1.1253,0.015774,0.0022506,8.871690741009289e-05,0.000101277,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP3-7.0,2040.0,0.3704,1.2033,0.34165561282255663,1.2033,0.0074080000000000005,0.0024066,4.783178579515792e-05,0.00010829700000000001,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP4-6.0,2025.0,1.0162,1.092,0.7828295814147193,1.092,0.020324000000000002,0.002184,0.00010959614139806069,9.828000000000001e-05,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP4-6.0,2030.0,0.7622,1.1369,0.6081643492139134,1.1369,0.015244,0.0022738000000000003,8.514300888994787e-05,0.00010232100000000001,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP4-6.0,2040.0,0.3839,1.2041,0.3475652718022418,1.2041,0.007678000000000001,0.0024082,4.8659138052313846e-05,0.000108369,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP5-8.5,2025.0,1.1417,1.0569,0.882895197634791,1.0569,0.022834,0.0021138,0.00012360532766887074,9.5121e-05,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP5-8.5,2030.0,0.7717,1.1264,0.6239839506863696,1.1264,0.015434000000000002,0.0022528,8.735775309609174e-05,0.00010137600000000001,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00012,0.02,0.002,0.00014,9e-05,,,OSeMOSYS,SSP5-8.5,2040.0,0.3357,1.2095,0.31775795947446916,1.2095,0.006714,0.002419,4.448611432642568e-05,0.00010885500000000001,tier1,1.0,LATAM,0.0207,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP1-1.9,2025.0,0.7098,1.0965,0.624828819062096,1.0965,0.0092274,0.002193,5.623459371558864e-05,5.4825000000000004e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP1-1.9,2030.0,0.0407,1.2465,0.13095749156241154,1.2465,0.0005291,0.002493,1.178617424061704e-05,6.2325e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP1-1.9,2040.0,0.0223,1.2616,0.10565624376248625,1.2616,0.0002899,0.0025232,9.509061938623763e-06,6.308e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP2-4.5,2025.0,0.7523,1.024,0.7231541108342566,1.024,0.0097799,0.002048,6.50838699750831e-05,5.1200000000000004e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP2-4.5,2030.0,0.5023,1.0997,0.5177141407424444,1.0997,0.006529899999999999,0.0021994,4.659427266682e-05,5.4984999999999996e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP2-4.5,2040.0,0.2008,1.1929,0.26796639083123885,1.1929,0.0026104,0.0023858,2.4116975174811498e-05,5.964500000000001e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP3-7.0,2025.0,0.7709,0.984,0.7749295584779443,0.984,0.0100217,0.001968,6.9743660263015e-05,4.92e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP3-7.0,2030.0,0.5002,1.0757,0.5421195301946451,1.0757,0.006502599999999999,0.0021514000000000004,4.879075771751806e-05,5.378500000000001e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP3-7.0,2040.0,0.19,1.1851,0.2708278581974371,1.1851,0.00247,0.0023702000000000003,2.437450723776934e-05,5.925500000000001e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP4-6.0,2025.0,0.8464,0.984,0.8127168886837989,0.984,0.0110032,0.001968,7.31445199815419e-05,4.92e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP4-6.0,2030.0,0.648,1.0408,0.6531332713214535,1.0408,0.008424,0.0020816,5.878199441893082e-05,5.204e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP4-6.0,2040.0,0.3276,1.1336,0.39434151404696105,1.1336,0.0042588,0.0022672,3.5490736264226494e-05,5.668e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP5-8.5,2025.0,0.768,0.952,0.8075187219589011,0.952,0.009984,0.0019039999999999999,7.26766849763011e-05,4.76e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP5-8.5,2030.0,0.4818,1.0604,0.5492878864157539,1.0604,0.0062634,0.0021208,4.9435909777417854e-05,5.3020000000000004e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,7e-05,0.013,0.002,9e-05,5e-05,,,OSeMOSYS,SSP5-8.5,2040.0,0.1775,1.181,0.2689046336265592,1.181,0.0023074999999999997,0.002362,2.420141702639033e-05,5.9050000000000006e-05,tier1,1.0,Africa,0.0118,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Health_Social,,,0.00047,0.062,0.008,0.00041,0.00033,,,,,,1.0,1.0,1.0,1.0,0.062,0.008,0.00041,0.00033,tier1,1.0,Global,0.08,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP1-1.9,2025.0,0.6104,1.12,0.5501998819015658,1.12,0.13611920000000002,0.030240000000000003,0.003334211284323489,0.0015232000000000002,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP1-1.9,2030.0,0.3128,1.176,0.34188112840659657,1.176,0.06975440000000001,0.031751999999999996,0.002071799638143975,0.00159936,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP1-1.9,2040.0,0.0842,1.252,0.14685261149408368,1.252,0.0187766,0.033804,0.0008899268256541471,0.0017027200000000002,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP2-4.5,2025.0,0.8458,1.072,0.7189043242637458,1.072,0.18861340000000001,0.028944,0.0043565602050383,0.0014579200000000001,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP2-4.5,2030.0,0.67,1.1128,0.5876686051740497,1.1128,0.14941000000000002,0.0300456,0.0035612717473547414,0.0015134080000000002,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP2-4.5,2040.0,0.3619,1.1842,0.35774658552652816,1.1842,0.0807037,0.0319734,0.0021679443082907607,0.001610512,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP3-7.0,2025.0,0.9128,1.032,0.7949183218474014,1.032,0.2035544,0.027864,0.004817205030395253,0.0014035200000000001,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP3-7.0,2030.0,0.8286,1.04,0.7443012626310594,1.04,0.1847778,0.02808,0.0045104656515442204,0.0014144000000000001,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP3-7.0,2040.0,0.4715,1.1332,0.4667115223227014,1.1332,0.1051445,0.0305964,0.002828271825275571,0.001541152,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP4-6.0,2025.0,0.6672,1.112,0.587078114433333,1.112,0.14878560000000002,0.030024000000000002,0.0035576933734659984,0.0015123200000000002,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP4-6.0,2030.0,0.3368,1.168,0.36241044597633476,1.168,0.0751064,0.031535999999999995,0.002196207302616589,0.00158848,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP4-6.0,2040.0,0.1083,1.244,0.16738192906382188,1.244,0.0241509,0.033588,0.0010143344901267606,0.00169184,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP5-8.5,2025.0,0.9235,1.004,0.8300105371026714,1.004,0.2059405,0.027108,0.005029863854842189,0.00136544,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP5-8.5,2030.0,0.8419,1.012,0.7806906887098504,1.012,0.18774369999999999,0.027324,0.0047309855735816935,0.00137632,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00178,0.223,0.027,0.00606,0.00136,,,OSeMOSYS,SSP5-8.5,2040.0,0.5949,1.0717,0.5937858237521318,1.0717,0.1326627,0.028935900000000004,0.003598342091937919,0.0014575120000000002,tier1,1.0,Europe,0.7626,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP1-1.9,2025.0,0.8195,1.044,0.7175864845120605,1.044,0.037697,0.009396,0.0015356350768558095,0.00022968,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP1-1.9,2030.0,0.5739,1.116,0.4919753346548843,1.116,0.026399399999999996,0.010044,0.0010528272161614523,0.00024552000000000005,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP1-1.9,2040.0,0.0084,1.2707,0.10019828197916758,1.2707,0.00038639999999999996,0.011436299999999998,0.00021442432343541862,0.000279554,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP2-4.5,2025.0,0.7991,0.992,0.8012563629915217,0.992,0.0367586,0.008927999999999998,0.0017146886168018564,0.00021824,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP2-4.5,2030.0,0.5356,1.0815,0.5869932431209504,1.0815,0.0246376,0.009733499999999999,0.0012561655402788337,0.00023793,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP2-4.5,2040.0,0.2094,1.1925,0.29980542235783236,1.1925,0.0096324,0.010732499999999999,0.0006415836038457613,0.00026235,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP3-7.0,2025.0,0.7344,0.956,0.8322261366991318,0.956,0.033782400000000004,0.008603999999999999,0.001780963932536142,0.00021032,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP3-7.0,2030.0,0.5482,0.96,0.739887979973392,0.96,0.025217200000000002,0.008639999999999998,0.0015833602771430587,0.0002112,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP3-7.0,2040.0,0.2123,1.126,0.3819105953467571,1.126,0.0097658,0.010133999999999999,0.0008172886740420601,0.00024772,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP4-6.0,2025.0,0.8055,1.012,0.7781479108872102,1.012,0.037052999999999996,0.009108,0.00166523652929863,0.00022264000000000002,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP4-6.0,2030.0,0.5226,1.1017,0.5507711908453141,1.1017,0.024039599999999998,0.009915299999999998,0.0011786503484089723,0.00024237399999999998,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP4-6.0,2040.0,0.1957,1.2056,0.2767564205409758,1.2056,0.0090022,0.0108504,0.0005922587399576882,0.000265232,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP5-8.5,2025.0,0.7158,0.94,0.847775839327884,0.94,0.0329268,0.008459999999999999,0.0018142402961616717,0.00020679999999999999,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP5-8.5,2030.0,0.8557,0.944,0.8729124329645663,0.944,0.0393622,0.008495999999999998,0.001868032606544172,0.00020768,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,0.00028,0.046,0.009,0.00214,0.00022,,,OSeMOSYS,SSP5-8.5,2040.0,0.391,1.1212,0.4662971288312052,1.1212,0.017986000000000002,0.010090799999999999,0.0009978758556987793,0.000246664,tier1,1.0,Asia,0.1218,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,5e-05,0.008,0.001,0.00033,4e-05,,,OSeMOSYS,SSP1-1.9,2025.0,0.7833,1.1471,0.6078663855501878,1.1471,0.0062664,0.0011471,0.00020059590723156198,4.5884e-05,tier1,1.0,LATAM,0.0213,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,5e-05,0.008,0.001,0.00033,4e-05,,,OSeMOSYS,SSP1-1.9,2030.0,0.5659,1.184,0.45992613971530133,1.184,0.0045271999999999995,0.001184,0.00015177562610604943,4.736e-05,tier1,1.0,LATAM,0.0213,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,5e-05,0.008,0.001,0.00033,4e-05,,,OSeMOSYS,SSP1-1.9,2040.0,0.1132,1.2534,0.15988286611186275,1.2534,0.0009056,0.0012534,5.276134581691471e-05,5.013600000000001e-05,tier1,1.0,LATAM,0.0213,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,5e-05,0.008,0.001,0.00033,4e-05,,,OSeMOSYS,SSP2-4.5,2025.0,1.0254,1.088,0.7917047314628838,1.088,0.0082032,0.0010880000000000002,0.00026126256138275165,4.3520000000000003e-05,tier1,1.0,LATAM,0.0213,
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,Agriculture,,,5e-05,0.008,0.001,0.00033,4e-05,,,OSeMOSYS,SSP2-4.5,2030.0,0.7518,1.137,0.6028953194657325,1.137,0.0060144000000000005,0.001137,0.00019895545542369171,4.5480000000000005e-05,tier1,1.0,LATAM,0.0213,
