Manufacturing Country,SASB industry,Variable,Unit,direct,upstream tier 1,upstream tier 2,upstream rest,Total
CHE,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0009414410009400639,-0.0008247256912601587,-0.0013424297988098369,-0.00310859649101006
CHE,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.000625251831635488,-0.000704140722253746,-0.0011134765985000203,-0.0024428691523892543
CHN,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0021658965770182228,-0.0018452681730717242,-0.0042590312729065575,-0.008270196022996503
CHN,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0014126578370584634,-0.0017874853279131022,-0.004739338431662475,-0.007939481596634039
CHN,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-2.778941006982691e-05,-0.00041211509299818165,-0.0015607803222464924,-0.0020006848253145007
CHN,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.002342407287137815,-0.0018074509059875432,-0.0032290412881762123,-0.007378899481301571
CHN,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0008467091128463359,-0.0015390579518224927,-0.00426303529577678,-0.006648802360445608
CHN,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.002296692571577423,-0.002224928251100384,-0.005111537927369077,-0.009633158750046885
CHN,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0031982820895191154,-0.0029538381985324763,-0.0056032117424931315,-0.011755332030544722
CHN,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.02768965821281664,-0.011958936162751257,-0.005326081466243881,-0.007542437002905642,-0.05251711284471741
CHN,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0013015136750139538,-0.0019308765923674713,-0.003944973112163178,-0.007177363379544605
CHN,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00508279385192112,-0.004479854252559672,-0.007834992307871224,-0.01739764041235202
CHN,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.005251428999291789,-0.003991692572242899,-0.007046783193341361,-0.01628990476487605
DEU,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0013431910781751982,-0.0005494624886633504,-0.0007751818740703007,-0.0026678354409088493
DEU,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0006261069425721389,-0.0008614013789882759,-0.0016259271532314656,-0.0031134354747918806
DEU,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-4.54042732122694e-05,-0.0001380317452774187,-0.00046966614736752035,-0.0006531021658572085
DEU,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.001863116792739876,-0.0010514691995319658,-0.001403585076647235,-0.004318171068919077
DEU,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00046462361809139534,-0.0004208573637820617,-0.0005076237406283049,-0.0013931047225017618
DEU,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.002508643265522104,-0.0009298691741769068,-0.0008518092976866591,-0.004290321737385669
DEU,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0032065366315131567,-0.0015318292507379577,-0.0016744704391133938,-0.006412836321364508
DEU,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.01690090295686813,-0.0035747065382101136,-0.0014034174885752526,-0.001636984506055064,-0.02351601148970856
DEU,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00030762440092817574,-0.000327056925619663,-0.0005249732450450416,-0.0011596545715928802
DEU,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0005341812560131951,-0.0005142258616653402,-0.0008722103746151444,-0.0019206174922936795
DEU,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0024935144849983497,-0.0014870327538517721,-0.0016851341794544698,-0.005665681418304592
ESP,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.001114046339773447,-0.000579173188477779,-0.0007507070219397861,-0.0024439265501910116
ESP,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0008801446658985805,-0.0011075303554885405,-0.001882963484866689,-0.00387063850625381
ESP,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-6.710983866184351e-05,-0.00011579214588697299,-0.00031575522772204166,-0.0004986572122708581
ESP,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0015210157986940678,-0.0011297153160647639,-0.001722570469422283,-0.0043733015841811145
ESP,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0006457610595446501,-0.0006350605516229667,-0.0007737626338096097,-0.002054584244977227
ESP,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0003726158334468002,-0.0005007836719101762,-0.0009855541912673004,-0.0018589536966242767
ESP,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0027601783071288244,-0.001608133615389738,-0.0018496386846898086,-0.006217950607208372
ESP,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.018595919215022228,-0.006770571580006962,-0.002248933785783506,-0.002119320208288464,-0.029734744789101156
ESP,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0003159295412752132,-0.0004157980384546143,-0.0006439233311619374,-0.001375650910891765
ESP,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0005464484434138007,-0.0005282410346539034,-0.0008379942722926469,-0.0019126837503603512
ESP,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.003931430136071403,-0.0019860987708111588,-0.0018458831389040172,-0.00776341204578658
FRA,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0015342539664573228,-0.0006840529026912314,-0.0008448569695198018,-0.0030631638386683564
FRA,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0032623529244521425,-0.001283786866040738,-0.001565135701523037,-0.006111275492015917
FRA,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-8.259683647488154e-05,-0.00024059690254663038,-0.0006100657031570082,-0.0009332594421785202
FRA,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0017511543022544476,-0.0011635215570523784,-0.001603307799083776,-0.004517983658390601
FRA,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0003014460955159698,-0.0003126783285733907,-0.00039466892001679315,-0.0010087933441061537
FRA,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0012424323396159561,-0.0007075899489087631,-0.0008868291798354694,-0.0028368514683601883
FRA,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.002372665279038737,-0.001269110882337405,-0.0015368236749142084,-0.00517859983629035
FRA,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.02048199439895423,-0.005208961655937535,-0.0017149673211893923,-0.0017463409169928938,-0.029152264293074055
FRA,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0007032817073621978,-0.0005037237577521142,-0.0006886843427050064,-0.0018956898078193185
FRA,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0012998306178597227,-0.000698426466939872,-0.0009236943686430546,-0.002921951453442649
FRA,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0025792875713433056,-0.001288713858828008,-0.0014467955529583597,-0.005314796983129672
GBR,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0011103329449888095,-0.0007950742898803859,-0.0009235200596476622,-0.0028289272945168577
GBR,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00046054605054648393,-0.0007333042701892586,-0.0011715845106084833,-0.002365434831344226
GBR,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00016045667030989422,-0.00031070300713904913,-0.00062021052724371,-0.0010913702046926532
GBR,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.003260604574130714,-0.001663365445262182,-0.0017935843034448348,-0.006717554322837731
GBR,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00036117977636399256,-0.0005334456758377175,-0.0008962091480980302,-0.0017908346002997403
GBR,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0012542222273030103,-0.0007768460501164458,-0.0009192288157139034,-0.00295029709313336
GBR,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0021908702343161326,-0.0013221520498409728,-0.0016605975516606906,-0.005173619835817796
GBR,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.025275048050405147,-0.004618407280781029,-0.0016021726476731042,-0.0016919588361048333,-0.03318758681496411
GBR,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0003133812917515876,-0.0004561706596067366,-0.0006366709650499609,-0.0014062229164082851
GBR,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0012668250255936102,-0.00072682235971705,-0.0009714616287731608,-0.0029651090140838205
GBR,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.002396726274326254,-0.001221782198988112,-0.0013817164797173221,-0.0050002249530316885
Global,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.001830156359164928,-0.0009699029356049597,-0.0014616697246921293,-0.004261729019462018
Global,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0014423398911064486,-0.0011685017023041245,-0.0022399213039728558,-0.004850762897383429
Global,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0001555619456543321,-0.00026667434803669576,-0.0005703247616540875,-0.0009925610553451153
Global,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0018491064376111796,-0.0011717402577019044,-0.0016779838950813876,-0.004698830590394472
Global,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0009908420794521111,-0.0007629996731437309,-0.0010649500580007533,-0.0028187918105965957
Global,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0015278029559369216,-0.001052995412018135,-0.0016464952260022057,-0.004227293593957263
Global,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.002531307104943376,-0.0017491674854454196,-0.0025004373052417463,-0.0067809118956305425
Global,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.024401010439119117,-0.0070012379481965824,-0.0028573740682434285,-0.0036063195575269076,-0.03786594201308604
Global,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0007134430403660949,-0.0006862444369395679,-0.0010324071565269966,-0.002432094633832659
Global,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.002119074087836533,-0.0016162262530961527,-0.0025480740410563788,-0.006283374381989065
Global,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00319262706600376,-0.0019218219423210326,-0.002473323701978427,-0.0075877727103032195
IDN,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0029029695452612676,-0.001316345392194039,-0.0013614040310846165,-0.005580718968539925
IDN,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-7.985946822385613e-05,-0.0005797576305481832,-0.0009376779148648596,-0.001597295013636899
IDN,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0012589835174116443,-0.00053016008614124,-0.0006575010693262299,-0.002446644672879115
IDN,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00013769742679209049,-0.0005410181323510437,-0.0008079809859072984,-0.0014866965450504323
IDN,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0007878778002389541,-0.00123621089182864,-0.0018562385990109763,-0.0038803272910785704
IDN,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.005031897262030886,-0.0016511473932459108,-0.0020968205749589165,-0.008779865230235714
IDN,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.000506323790111822,-0.0012786081436302564,-0.001821483088545934,-0.0036064150222880125
IDN,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.07849070275384706,-0.0060547011205992415,-0.0024740714315825197,-0.002786060232969039,-0.08980553553899787
IDN,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0006176237433095864,-0.000844039859203629,-0.0012666476014629704,-0.002728311203976186
IDN,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0018058393674016812,-0.0015858190403111525,-0.0022287745573711442,-0.005620432965083978
IDN,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0029311669431721357,-0.0024832203348073606,-0.002048913364085377,-0.0074633006420648735
IND,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0016985354578028156,-0.001324824835904558,-0.0013029798082894659,-0.0043263401019968395
IND,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0011103862387604967,-0.0011987570943683412,-0.001712877120043307,-0.004022020453172145
IND,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0001401481420492637,-0.0003026624708273657,-0.00040850780611986434,-0.0008513184189964936
IND,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0006482089449637565,-0.0005978173547920964,-0.0008001297499195323,-0.0020461560496753853
IND,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0036769913811708563,-0.00225725403853435,-0.0022421789587633457,-0.008176424378468551
IND,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0002236269262005027,-0.0011410017351112557,-0.0015248375618883642,-0.0028894662232001227
IND,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.001442947322966864,-0.0009878685340555893,-0.0009819616562779284,-0.0034127775133003815
IND,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.04188263555019097,-0.009525748467849343,-0.003389135207713595,-0.0032565957242634918,-0.05805411495001741
IND,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0003430850266568295,-0.0006294027381232753,-0.000833709572977598,-0.0018061973377577027
IND,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0004481395670358698,-0.0005734814780832832,-0.0009819481450846644,-0.002003569190203817
IND,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.006321869728654974,-0.00204061275383177,-0.0021115896103031852,-0.010474072092789928
ITA,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0014416241206443908,-0.0009751499861611886,-0.0012311702674294614,-0.003647944374235041
ITA,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0011312859939861036,-0.0011637186974468763,-0.0019815131979873356,-0.004276517889420316
ITA,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00027295423678323186,-0.00028787875907879514,-0.0004718169427198218,-0.0010326499385818488
ITA,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0010909015260207897,-0.0009038485167828169,-0.0015038679614502951,-0.003498618004253902
ITA,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0003772335327194725,-0.00048186445871136445,-0.000749385975238533,-0.0016084839666693697
ITA,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0009772234791350983,-0.0007360762389668735,-0.0010964591372237401,-0.002809758855325712
ITA,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.003185102692971885,-0.0017764702181729652,-0.002123534846270434,-0.007085107757415284
ITA,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.018251940382409793,-0.005476237104621974,-0.002152634442183413,-0.002230261916769053,-0.02811107384598423
ITA,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0008057629590963378,-0.0006194926315667851,-0.0008720725828264028,-0.0022973281734895257
ITA,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.000958761160856505,-0.0008572990628419643,-0.0012057457905868302,-0.0030218060142853
ITA,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.002380717614947384,-0.0012836759000033255,-0.0015683782971047022,-0.0052327718120554105
JPN,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0015469113263593796,-0.0008732489856373313,-0.0010977159120655574,-0.003517876224062269
JPN,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0003417446162054503,-0.0006743465992690932,-0.001664539240049578,-0.002680630455524122
JPN,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0004335637249212834,-0.00046678487329694407,-0.0007612942644967321,-0.0016616428627149597
JPN,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0021167112317157836,-0.0013412990315049818,-0.0016535012167680663,-0.005111511479988832
JPN,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0007677482014230347,-0.0010389928734369888,-0.0011550835804993254,-0.0029618246553593484
JPN,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0009821428241134774,-0.0007346223563214746,-0.0010337464025842633,-0.0027505115830192147
JPN,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.003038636172337007,-0.0018755336242452546,-0.002250690789825933,-0.007164860586408194
JPN,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.018898099561118507,-0.007105795009623889,-0.002714905077869076,-0.0029225021880707556,-0.03164130183668223
JPN,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00045785659043110535,-0.0006686697821098463,-0.0009675149672120817,-0.0020940413397530335
JPN,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.001768411531298439,-0.001309092877148965,-0.001783372530916311,-0.0048608769393637145
JPN,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0029413025922447053,-0.002275588171133773,-0.002935465303898164,-0.008152356067276644
KOR,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0018324095236006092,-0.0009191332580060816,-0.0016789326974640901,-0.004430475479070781
KOR,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0004092809275914448,-0.0008842776937557537,-0.0018600285477842775,-0.0031535871691314755
KOR,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-7.67063125610738e-05,-0.00032215733577374393,-0.0009118042227565055,-0.0013106678710913232
KOR,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.001894232028766235,-0.0012704958944659615,-0.002099604344991285,-0.005264332268223482
KOR,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0007981202167683199,-0.0011036166676394387,-0.0019220759047927944,-0.0038238127892005537
KOR,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0018297385664082443,-0.0008896152336511203,-0.0015723643831657352,-0.0042917181832251
KOR,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0014626844865208062,-0.0013138312073172449,-0.002406147477768351,-0.005182663171606402
KOR,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.01609501712069151,-0.0028350574333033366,-0.0016176804923592842,-0.00280774832785537,-0.0233555033742095
KOR,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0005852620642176912,-0.0007094533361467216,-0.001264555826717031,-0.002559271227081444
KOR,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0028640085116351088,-0.0020746035413756803,-0.003493062679163609,-0.008431674732174398
KOR,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.004056872778920855,-0.002215301881072741,-0.002966677804935534,-0.00923885246492913
MEX,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0035327972912762313,-0.0009138355434375106,-0.0007366793974321443,-0.0051833122321458865
MEX,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0002391529051884029,-0.00041932268369504927,-0.000757507230344267,-0.0014159828192277192
MEX,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-4.3725372588024465e-05,-0.00018336812341938698,-0.0004273615217167498,-0.0006544550177241613
MEX,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.002926216305748542,-0.0012969656765381792,-0.0011983434996034516,-0.005421525481890173
MEX,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.001327065728491372,-0.000802237707847099,-0.0007215562897543246,-0.0028508597260927956
MEX,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0028464919906026117,-0.0011088800814781107,-0.001041125937500931,-0.0049964980095816534
MEX,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.003516209943295988,-0.0019019967084635552,-0.0018248815516662476,-0.007243088203425791
MEX,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.03215665145628457,-0.005244267791538795,-0.001937501106704304,-0.00195329386116335,-0.04129171421569103
MEX,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0003241968253206509,-0.0002569631974147266,-0.00027230967698140283,-0.0008534696997167803
MEX,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.004676053821704039,-0.002602132237425834,-0.003157421577053352,-0.010435607636183225
MEX,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.007243673520251978,-0.0030051168528664914,-0.002354557439058643,-0.012603347812177113
NLD,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0011377788622302769,-0.0006224516975737424,-0.0009581469696305645,-0.0027183775294345835
NLD,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0006295115475474563,-0.0008210433717991513,-0.0014334701667439245,-0.0028840250860905315
NLD,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00021419464400746193,-0.00019644533317163276,-0.0004946489537743507,-0.0009052889309534454
NLD,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0014449844675480496,-0.0011462970213646883,-0.0018864570634242307,-0.004477738552336969
NLD,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0006236004699940888,-0.00047803690468210927,-0.0006651651875313775,-0.0017668025622075755
NLD,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0014696752360282526,-0.001127645827430673,-0.0014427951610057022,-0.004040116224464627
NLD,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.006725632118687845,-0.0025811657900974222,-0.0023552625115197787,-0.011662060420305044
NLD,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.013859581320331075,-0.003564985358777674,-0.0017966320059019923,-0.0022622607050920484,-0.021483459390102794
NLD,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00040519951316007094,-0.0004572267030257237,-0.0008451480794671351,-0.0017075742956529298
NLD,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0003179548045621417,-0.0012663122494900457,-0.002172385605148547,-0.003756652659200735
NLD,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0010159803064857603,-0.000855930390019848,-0.0014221141112090861,-0.0032940248077146946
RUS,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0021138688297673252,-0.0007694380522168353,-0.000965198326810854,-0.003848505208795014
RUS,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0013913919889149385,-0.001033599376168561,-0.0013072112396683437,-0.0037322026047518432
RUS,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-7.571803072389491e-05,-0.0004531303800094963,-0.0007055216562470764,-0.0012343700669804674
RUS,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0005583005519588085,-0.0008516504621728597,-0.0014109359222960393,-0.0028208869364277074
RUS,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0005435726410246873,-0.0007618675695718106,-0.0009406558163246914,-0.002246096026921189
RUS,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0034021310201432777,-0.0014219495054884933,-0.0015084599968025107,-0.006332540522434281
RUS,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0017727721504961196,-0.0012271906792054158,-0.0015849456896546252,-0.004584908519356161
RUS,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.05134724970585961,-0.006567660416994389,-0.0020016138478214547,-0.002102010235199355,-0.062018534205874803
RUS,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0006180629995513545,-0.0006150585418310755,-0.0008445981096458986,-0.002077719651028329
RUS,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.003675297071035414,-0.0013867143097417971,-0.0014642686814688346,-0.006526280062246046
RUS,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0022956181612819207,-0.001694232203383479,-0.002171842420424773,-0.006161692785090173
SAU,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0010009977875020302,-0.00045994414473237767,-0.000496874650901138,-0.0019578165831355457
SAU,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0017669603597952133,-0.0006468421027990266,-0.0006466356010080642,-0.0030604380636023035
SAU,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00012914716924814862,-0.00013896188929926194,-0.0001562855841321802,-0.00042439464267959073
SAU,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0017958631180677877,-0.0007119596626966871,-0.0007541183333388576,-0.003261941114103333
SAU,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0007779084034237869,-0.0005020026110266688,-0.00047776108059460103,-0.0017576720950450565
SAU,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0009802712720887437,-0.0005084279454416203,-0.0004937773684661369,-0.001982476585996501
SAU,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0016598161285941858,-0.0007432639927197024,-0.0008757138469839243,-0.003278793968297812
SAU,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.02772171487205541,-0.0032738814314786286,-0.0010342555458345416,-0.0011099953538852658,-0.03313984720325385
SAU,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00040436046038848773,-0.0003685397367872133,-0.0003677687971896926,-0.0011406689943653937
SAU,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.001241901652106892,-0.0004689183597843882,-0.0005610156844148166,-0.0022718356963060964
SAU,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0023176035413320006,-0.000990443649249653,-0.0009429745901447543,-0.004251021780726408
TUR,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0007249934150845632,-0.0007080798889159698,-0.0013126691491149734,-0.0027457424531155067
TUR,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0002793018649338785,-0.000611823531346587,-0.0012574933526360449,-0.0021486187489165105
TUR,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-2.274998396291282e-05,-0.00018338067833201997,-0.0003923504265643699,-0.0005984810888593027
TUR,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0009389591658599528,-0.0005955212121056553,-0.0009034933326928978,-0.0024379737106585064
TUR,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.00022877773646046216,-0.0005740646289482695,-0.0009142829725486229,-0.0017171253379573545
